-0.187110,-0.471093,0.030810,0.186833,0.065431,-0.900043,-0.736406,-0.000153,5.946998,-4.067656,2.913846,-1.034504,0.000000
-0.187135,-0.471063,0.030782,0.186769,0.059099,-0.898003,-0.732182,-0.000206,5.948391,-4.067605,2.914832,-1.034046,0.000000
-0.187155,-0.471032,0.030758,0.186714,0.052551,-0.895797,-0.727895,-0.000251,5.949659,-4.067405,2.915775,-1.033522,0.000000
-0.187171,-0.471000,0.030738,0.186665,0.045781,-0.893414,-0.723556,-0.000289,5.950826,-4.067074,2.916688,-1.032936,0.000000
-0.187183,-0.470966,0.030721,0.186622,0.038787,-0.890841,-0.719176,-0.000321,5.951912,-4.066622,2.917581,-1.032291,0.000000
-0.187191,-0.470930,0.030707,0.186584,0.031564,-0.888065,-0.714764,-0.000349,5.952934,-4.066060,2.918463,-1.031589,0.000000
-0.187197,-0.470893,0.030694,0.186550,0.024108,-0.885073,-0.710330,-0.000372,5.953908,-4.065396,2.919342,-1.030830,0.000000
-0.187201,-0.470854,0.030684,0.186520,0.016414,-0.881851,-0.705883,-0.000392,5.954846,-4.064636,2.920225,-1.030015,0.000000
-0.187202,-0.470813,0.030675,0.186493,0.008479,-0.878387,-0.701434,-0.000409,5.955760,-4.063785,2.921119,-1.029144,0.000000
-0.187201,-0.470770,0.030668,0.186468,0.000298,-0.874666,-0.696991,-0.000424,5.956660,-4.062847,2.922029,-1.028216,0.000000
-0.187199,-0.470725,0.030661,0.186445,-0.008135,-0.870675,-0.692565,-0.000436,5.957555,-4.061822,2.922963,-1.027230,0.000000
-0.187195,-0.470677,0.030656,0.186424,-0.016823,-0.866398,-0.688167,-0.000446,5.958454,-4.060714,2.923924,-1.026183,0.000000
-0.187190,-0.470627,0.030651,0.186403,-0.025772,-0.861822,-0.683805,-0.000455,5.959363,-4.059521,2.924918,-1.025075,0.000000
-0.187183,-0.470575,0.030647,0.186384,-0.034988,-0.856929,-0.679492,-0.000463,5.960290,-4.058243,2.925949,-1.023902,0.000000
-0.187176,-0.470520,0.030644,0.186366,-0.044474,-0.851705,-0.675237,-0.000469,5.961240,-4.056878,2.927024,-1.022661,0.000000
